strata_name,median_proportion,mean_proportion,lci_proportion,uci_proportion,mean_abund,abund_22,species,sp_ebird,log_ratio,ratio
US-LA-27,1.1892557165558948,1.199610490704549,0.8810170258444727,1.5612022789567188,240757.19455227072,282736.7595999349,Downy Woodpecker,dowwoo,0.18199691302332538,1.199610490704549
US-LA-37,0.9617081816835743,0.9680491471532403,0.7206099021678735,1.2495194121852824,136414.75061735229,129520.64138920026,Downy Woodpecker,dowwoo,-0.032472421141885935,0.9680491471532403
US-MA-14,0.7817597115692532,0.7889540341941562,0.5868916587879582,1.026933252608068,114690.99216308063,88707.88689758709,Downy Woodpecker,dowwoo,-0.23704721814239824,0.7889540341941562
US-MA-30,0.9416356450673273,0.9438686052104713,0.7853267974377152,1.125287753845035,824449.352513099,771810.2505525438,Downy Woodpecker,dowwoo,-0.05776831192006641,0.9438686052104713
US-MD-28,1.141596367586438,1.1453323410925826,0.9298933725206845,1.386478796423418,133281.59962309545,151104.5634566447,Downy Woodpecker,dowwoo,0.13569484911992324,1.1453323410925826
US-MD-29,1.106262135630846,1.1109327721499749,0.929481523948794,1.3082691334766332,317356.9154957724,349950.52468218224,Downy Woodpecker,dowwoo,0.10519999771048727,1.1109327721499749
US-MD-30,1.1414108679653396,1.1444665535840326,0.9858616059927503,1.3236538526204067,479432.4038023871,545737.6156590603,Downy Woodpecker,dowwoo,0.13493863637842723,1.1444665535840326
US-ME-14,0.8286459755759672,0.83232796338039,0.6624169938184229,1.023917372662508,765142.7060639939,629290.0130891894,Downy Woodpecker,dowwoo,-0.18352872907684048,0.83232796338039
US-ME-30,0.9623390428854586,0.9780664165083675,0.6625909392375683,1.3779452419810048,85161.97961149868,80436.48564883863,Downy Woodpecker,dowwoo,-0.022177700712883042,0.9780664165083675
US-MI-12,0.5900159194575307,0.5951761414431398,0.4470227879180341,0.7714566776155647,477609.29058058775,278833.3049778463,Downy Woodpecker,dowwoo,-0.518897881207639,0.5951761414431398
US-MI-23,1.1007258722966562,1.105229701127296,0.9396616115194428,1.2812646907345742,1555066.8312632772,1708671.5716008304,Downy Woodpecker,dowwoo,0.10005318769018753,1.105229701127296
US-MN-11,0.863942543088271,0.8682995664388504,0.6760781438029049,1.080333452317437,184074.0654865732,157636.7493108844,Downy Woodpecker,dowwoo,-0.14121850123749752,0.8682995664388504
US-MN-12,0.5608445227886018,0.5652008032850999,0.41354964743209127,0.7485499796059325,219901.14525461086,121555.15807338948,Downy Woodpecker,dowwoo,-0.570574206932329,0.5652008032850999
US-MN-22,1.139074710103323,1.1472951688173505,0.876616161311406,1.473659449869764,79178.24215922106,89271.2578430875,Downy Woodpecker,dowwoo,0.13740714489920763,1.1472951688173505
US-MN-23,1.0550929458707041,1.0602193407327782,0.8628212210626692,1.2813478185865925,886811.5882899156,931017.9932712679,Downy Woodpecker,dowwoo,0.05847581193750755,1.0602193407327782
US-MO-22,1.2413021875820225,1.242935941283989,1.061385978827519,1.4456604371579813,1464976.0762460537,1810142.165717426,Downy Woodpecker,dowwoo,0.21747627562855887,1.242935941283989
US-MO-24,1.241520582611135,1.2442060770257242,1.0611002475761775,1.4449247356275938,2638063.0672826897,3263483.1081869984,Downy Woodpecker,dowwoo,0.21849763737050978,1.2442060770257242
US-MO-26,0.9594069056473176,0.9638050529360862,0.7430007691814896,1.212195129237672,99996.79203952894,94930.51394341691,Downy Woodpecker,dowwoo,-0.036866232067001715,0.9638050529360862
US-MS-26,1.0019849354296526,1.0093926336447283,0.7138902494483286,1.354194073765413,234654.54556858935,230735.96434002553,Downy Woodpecker,dowwoo,0.009348797141034312,1.0093926336447283
US-MS-27,1.1962135382405656,1.199400523998518,1.0065162912315375,1.4142371435567136,2699941.755741417,3214690.7691109045,Downy Woodpecker,dowwoo,0.18182186863605043,1.199400523998518
US-MT-10,0.8365922949612364,0.8450375546986881,0.6064357982162206,1.1348041359103742,36514.60529805891,30102.24478412075,Downy Woodpecker,dowwoo,-0.16837420918214305,0.8450375546986881
US-MT-17,0.8454063971251232,0.8531543608250158,0.5999457367420675,1.1600341426706,33412.084344007526,27722.51727736435,Downy Woodpecker,dowwoo,-0.15881478558195014,0.8531543608250158
US-NC-27,1.0424619372978545,1.045861283468897,0.8990078121956733,1.209299155332906,2004337.1752490816,2084841.9798580098,Downy Woodpecker,dowwoo,0.04484074066190418,1.045861283468897
US-NC-28,1.20676599065212,1.211369764744129,1.0031821584573744,1.4418173349972643,502517.3535565304,603677.2431733921,Downy Woodpecker,dowwoo,0.19175175631656946,1.211369764744129
US-NC-29,1.232305795523133,1.2338317498317126,1.0705336909258711,1.4042677638141963,1661385.2609510256,2041023.420052771,Downy Woodpecker,dowwoo,0.210124570832147,1.2338317498317126
US-ND-11,0.8105606509068497,0.816969743382379,0.6006335139916305,1.077020597695517,105549.56938417669,84386.70938968891,Downy Woodpecker,dowwoo,-0.20215321861160002,0.816969743382379
US-ND-17,0.8711511021151686,0.8832626380401466,0.5699480769006654,1.2657973027532032,49963.19375261917,42353.15915704469,Downy Woodpecker,dowwoo,-0.12413268428012406,0.8832626380401466
US-NE-11,0.8989218246996722,0.9119187721700859,0.6229456529159458,1.2725622017879281,79521.28954586032,70199.41258556896,Downy Woodpecker,dowwoo,-0.09220435847735801,0.9119187721700859
US-NE-18,1.0571406808990842,1.0675880189330877,0.7514590702104056,1.4445410194895838,190421.04055062096,197857.35976319577,Downy Woodpecker,dowwoo,0.06540191605465662,1.0675880189330877
US-NE-19,1.2249292718150693,1.232929271642156,0.9499033695843405,1.566929691849071,873318.1859872899,1059789.2899195943,Downy Woodpecker,dowwoo,0.20939285971626193,1.232929271642156
US-NE-22,1.1986963650032512,1.2096159845311125,0.9256901675465434,1.5405983054469214,169231.2179938507,201327.0117742674,Downy Woodpecker,dowwoo,0.19030294108061319,1.2096159845311125
US-NH-14,0.824257034319144,0.8282779052829835,0.674004541176615,1.0027487093042136,197867.90098459268,162272.76044278694,Downy Woodpecker,dowwoo,-0.18840654650976402,0.8282779052829835
US-NH-30,0.8232113528443075,0.8285445091301777,0.6251558846547395,1.067559089576116,228738.02792535647,186126.4430809098,Downy Woodpecker,dowwoo,-0.18808472101153798,0.8285445091301777
US-NJ-28,0.9805126529678966,0.9863423498640939,0.7717424166231491,1.223315679872709,139555.34135335012,135797.45869369767,Downy Woodpecker,dowwoo,-0.013751773827716751,0.9863423498640939
US-NJ-29,0.9716940092556483,0.9774035818082113,0.7678143183100211,1.220864610099107,156598.41793406295,150938.29038652094,Downy Woodpecker,dowwoo,-0.02285562952397465,0.9774035818082113
US-NJ-30,1.0736623709356614,1.0782505541783383,0.8672514225393793,1.3193713520817019,289405.83771922946,308628.81327359314,Downy Woodpecker,dowwoo,0.07533987050658138,1.0782505541783383
US-NY-13,0.9557201941009905,0.9576830963050107,0.8407680821361315,1.0839588748857065,1560100.2919943098,1488206.3165232257,Downy Woodpecker,dowwoo,-0.0432383529131295,0.9576830963050107
US-NY-14,0.739715172493978,0.7471811326173963,0.536445269479562,0.9970914429950879,65395.4962536196,47644.10741928991,Downy Woodpecker,dowwoo,-0.2914476431660264,0.7471811326173963
US-NY-28,1.0087395541350186,1.0124688434836515,0.8429438564492077,1.2016935307257164,734643.4155271146,737969.012440712,Downy Woodpecker,dowwoo,0.012391747657095007,1.0124688434836515
US-NY-30,0.9785099730213771,0.9854219073178768,0.741053623350955,1.26785115525715,196206.55970512377,189803.77468459078,Downy Woodpecker,dowwoo,-0.01468539721572904,0.9854219073178768
US-OH-13,1.2657608812487067,1.2731123481618434,1.0034988278497985,1.576239695268926,815522.0982653497,1024682.5997901475,Downy Woodpecker,dowwoo,0.24146457032508215,1.2731123481618434
US-OH-22,1.236404287598225,1.241330792432441,1.0481579370853047,1.4597679074932022,1491888.5551631763,1838990.553610596,Downy Woodpecker,dowwoo,0.21618402383197455,1.241330792432441
US-OH-23,1.171904411041544,1.1820885417242504,0.8763081749278736,1.5396868268316675,3084.3535814421834,3572.55007427428,Downy Woodpecker,dowwoo,0.16728282457456356,1.1820885417242504
US-OH-28,1.2185433247059891,1.2227089042281494,1.025205762899902,1.4477495555721585,1007765.0960489903,1223138.853288359,Downy Woodpecker,dowwoo,0.20106881057229892,1.2227089042281494
US-OK-18,0.9091394478071988,0.9281608098817089,0.559955126886834,1.4008206083951897,9466.983850148032,8335.13564714289,Downy Woodpecker,dowwoo,-0.07455027469784738,0.9281608098817089
US-OK-19,0.9024049047442836,0.9081236512843635,0.6969414942581907,1.1538412479013365,860263.1650186502,768862.5054320422,Downy Woodpecker,dowwoo,-0.09637472982388078,0.9081236512843635
US-OK-21,1.1610154673563766,1.1652911674657895,0.9601888877450983,1.3978570754346695,1302150.5016393363,1504033.3729579058,Downy Woodpecker,dowwoo,0.15297098494575967,1.1652911674657895
US-OK-22,1.0662596957485873,1.0723810670302332,0.8356978862764416,1.3404455041852597,352193.7923367993,372345.56626711326,Downy Woodpecker,dowwoo,0.06988147245902436,1.0723810670302332
US-OK-24,1.1265739795255232,1.13512789823143,0.8289424264860012,1.4863913834942626,254147.97677207994,282265.07825315424,Downy Woodpecker,dowwoo,0.12674533025127127,1.13512789823143
US-OK-25,1.0025777228720814,1.0083620083432503,0.800738002243601,1.2421873992388812,753609.3913903013,750968.4519472051,Downy Woodpecker,dowwoo,0.008327240436706015,1.0083620083432503
US-OR-10,0.8977998982038661,0.9133485104185302,0.5922089653878443,1.3326280854295032,6278.486074450493,5496.414919659727,Downy Woodpecker,dowwoo,-0.09063775115962988,0.9133485104185302
US-OR-5,0.8476589166708413,0.853029961953114,0.6607211083337279,1.0799490764181778,305696.3740317645,256796.76659121067,Downy Woodpecker,dowwoo,-0.15896060672268097,0.853029961953114
US-OR-9,0.9154915384089013,0.9238915791837141,0.6829958831024058,1.22483987863561,69145.8787622305,62511.66040705184,Downy Woodpecker,dowwoo,-0.07916055277092256,0.9238915791837141
US-PA-13,1.1014254123304044,1.107826420921349,0.8765866185047997,1.3713138640347249,205205.2853575723,224351.76365145497,Downy Woodpecker,dowwoo,0.10239991623438399,1.107826420921349
US-PA-28,0.9196290271156898,0.9198389342982123,0.817989132598485,1.0267670028661589,1985427.8563327845,1820603.0750197703,Downy Woodpecker,dowwoo,-0.08355669568082676,0.9198389342982123
US-PA-29,1.135036742359385,1.1395828413501117,0.9473362801147976,1.3458812432233687,495688.80585208355,560378.0397680651,Downy Woodpecker,dowwoo,0.13066226679792875,1.1395828413501117
US-RI-30,1.0241041661336479,1.0372893918465855,0.7432884810941867,1.4031585436191358,145958.76338258016,147497.18096465184,Downy Woodpecker,dowwoo,0.03661095670575807,1.0372893918465855
US-SC-27,0.9709720364806879,0.9755596169360624,0.7968133335824856,1.176057395198062,1817984.2527621577,1757076.8535829694,Downy Woodpecker,dowwoo,-0.024744006551554527,0.9755596169360624
US-SC-28,1.155294504568238,1.1656459707595592,0.8544619483980364,1.5284466562396677,56232.836951217905,64204.57016704042,Downy Woodpecker,dowwoo,0.15327541468836525,1.1656459707595592
US-SC-29,1.2214914438978244,1.2265393739124,0.9936897956174013,1.4907203657930734,907422.170000601,1101437.4670729386,Downy Woodpecker,dowwoo,0.2041966868610542,1.2265393739124
US-SD-11,0.9073941738573981,0.9144517588238714,0.6620871167199225,1.207859845828746,114000.51198051772,101856.55499227121,Downy Woodpecker,dowwoo,-0.08943056396539782,0.9144517588238714
US-SD-17,0.9534462579852748,0.9630293172399718,0.7073573900087378,1.2721705688352336,152028.43158580165,143194.52101850248,Downy Woodpecker,dowwoo,-0.03767142399219546,0.9630293172399718
US-TN-24,1.223274823956607,1.2288278373390467,1.0199947041017594,1.4614946718267003,1266146.0526544123,1543313.6264809922,Downy Woodpecker,dowwoo,0.2060607372391814,1.2288278373390467
US-TN-26,0.9760361892410185,0.9849463786492549,0.7056414008897696,1.3125206447058662,29954.961141131094,28791.29689275358,Downy Woodpecker,dowwoo,-0.015168077211383623,0.9849463786492549
US-TN-27,1.1370020194694292,1.1418906472040304,0.932486667155991,1.3798440951680329,743436.3784277152,840732.6110065965,Downy Woodpecker,dowwoo,0.13268535113585844,1.1418906472040304
US-TN-28,1.1833668498783676,1.1880078802228973,0.9802416507899877,1.4189017226383536,1239059.5431707688,1459787.167464407,Downy Woodpecker,dowwoo,0.17227785410271068,1.1880078802228973
US-TX-21,0.9004962568883458,0.9029578861159439,0.7550496642612473,1.0711479254215284,2307446.01382171,2067601.287250459,Downy Woodpecker,dowwoo,-0.10207936439808074,0.9029578861159439
US-TX-25,1.1198918030260123,1.1258557425707176,0.921367495944398,1.3525358578976159,1958439.9870786406,2184307.531223754,Downy Woodpecker,dowwoo,0.11854340656400122,1.1258557425707176
US-TX-37,0.8670792384209852,0.8738231431452803,0.6243843898395769,1.1761472110288766,309969.7034455432,264135.2148826786,Downy Woodpecker,dowwoo,-0.1348772771834954,0.8738231431452803
US-UT-16,0.7850848366109585,0.8061539700929963,0.48078151735915264,1.251931398352023,65669.41093467765,49802.64036163486,Downy Woodpecker,dowwoo,-0.2154805248273403,0.8061539700929963
US-UT-9,0.8152754976445564,0.8374928364875669,0.4721340308072804,1.3419926918268852,40007.12314495311,31250.790103514744,Downy Woodpecker,dowwoo,-0.17734256876717783,0.8374928364875669
US-VA-27,1.2186743720993316,1.2259353163224382,0.9548618446622865,1.5398521585817326,559810.5371527494,676683.3198850304,Downy Woodpecker,dowwoo,0.20370407618940709,1.2259353163224382
US-VA-28,1.206880586459489,1.209822768929773,1.008765746733671,1.427093343549113,1041745.6835747206,1250932.6907305492,Downy Woodpecker,dowwoo,0.1904738769217194,1.209822768929773
US-VA-29,1.1941222737988864,1.1978907625828357,1.0209763060474637,1.398433231947147,1329832.837646563,1583096.0977348818,Downy Woodpecker,dowwoo,0.18056231238292944,1.1978907625828357
US-VA-30,1.1142145409554016,1.1215570696279467,0.8414473237704604,1.441033009521074,51143.4971502667,56323.24617605032,Downy Woodpecker,dowwoo,0.11471796055632343,1.1215570696279467
US-VT-13,0.942054501420893,0.9488863491583357,0.7098395613257656,1.2274028613976964,103278.24362966586,96165.97550144738,Downy Woodpecker,dowwoo,-0.05246624607035076,0.9488863491583357
US-VT-14,0.803742124195868,0.8073861956955052,0.6370867447617033,0.995044554239454,75978.78013942715,60581.56556810788,Downy Woodpecker,dowwoo,-0.21395316794068558,0.8073861956955052
US-WA-10,0.9090623167802547,0.917725718124551,0.6600721111482265,1.2275198732658978,30812.390389792065,27593.89775640711,Downy Woodpecker,dowwoo,-0.08585671500528083,0.917725718124551
US-WA-5,0.8768712917913638,0.8828676243871333,0.6623588310863457,1.1489954036630192,217760.68263325072,188695.0230249365,Downy Woodpecker,dowwoo,-0.12458000537302821,0.8828676243871333
US-WA-9,0.8298314601416156,0.8347581681835754,0.6473568999186149,1.0529084563714117,222024.03528985166,182615.94953190602,Downy Woodpecker,dowwoo,-0.1806132150207726,0.8347581681835754
US-WI-12,0.6721480007024079,0.6773465596247822,0.53045307736507,0.8535959049141146,212022.86440416184,141572.23478070006,Downy Woodpecker,dowwoo,-0.3895722321374319,0.6773465596247822
US-WI-22,1.2600180914177592,1.2710151360886472,0.9258552703933887,1.6776600515315307,30950.88989851812,38466.35615133977,Downy Woodpecker,dowwoo,0.23981590093943472,1.2710151360886472
US-WI-23,1.2755423195056848,1.278045565443263,1.1188705846321485,1.449230153801655,2096063.0761789025,2668307.2743096952,Downy Woodpecker,dowwoo,0.24533200903123797,1.278045565443263
US-WV-28,1.1529942061830143,1.1556121717383763,1.0047015026729116,1.3185394673680726,1726571.7024771618,1986477.233825082,Downy Woodpecker,dowwoo,0.14463022238449774,1.1556121717383763
US-WY-17,0.9597761584004897,0.9711257737954967,0.6854982239368954,1.3246855549111585,40080.315502056044,37855.39060204957,Downy Woodpecker,dowwoo,-0.02929928890868088,0.9711257737954967
US-WY-18,1.0183864257419093,1.0391074012308492,0.6587017882843841,1.5249722051101358,4680.4509239639,4645.961420668578,Downy Woodpecker,dowwoo,0.03836207658312441,1.0391074012308492
CA-AB-10,1.2943169205890186,1.2990161586030395,1.0653251781808446,1.5560182551991995,400515.47446066723,515490.51196709194,Red-winged Blackbird,rewbla,0.2616071768744054,1.2990161586030395
CA-AB-11,1.0872690918154893,1.0886352628783935,1.0014086215915126,1.1803579126119876,13131166.597369876,14271460.49100992,Red-winged Blackbird,rewbla,0.08492485936342735,1.0886352628783935
CA-AB-6,1.414757191939033,1.418300726098107,1.2707424744101268,1.579110835544458,6328883.929111588,8948495.185290664,Red-winged Blackbird,rewbla,0.3494594832678863,1.418300726098107
CA-BC-10,1.2305340409076573,1.233024231310579,1.0810886175256635,1.400903982528647,1040241.7193026606,1277175.7414963879,Red-winged Blackbird,rewbla,0.20946987630911837,1.233024231310579
CA-BC-5,1.224150006060189,1.230415368809065,1.0158171493049624,1.4800152495447445,136437.81093183727,166359.49168977662,Red-winged Blackbird,rewbla,0.20735181059586857,1.230415368809065
CA-BC-6,1.3574536792976026,1.3622847373051246,1.1082902789370228,1.6466717543942233,618803.2794864005,834466.53299427,Red-winged Blackbird,rewbla,0.3091632441046584,1.3622847373051246
CA-BC-9,0.9881678680442543,0.9922921963367215,0.815011239224579,1.1937385176093664,185205.3636786621,182036.55212877857,Red-winged Blackbird,rewbla,-0.007737662310619567,0.9922921963367215
CA-MB-11,0.7714786610211712,0.7727828335953401,0.702068936547588,0.8492546491739847,12757692.193014368,9836435.90439317,Red-winged Blackbird,rewbla,-0.2577572095870944,0.7727828335953401
CA-MB-12,0.9503898855842419,0.9533711697225767,0.8226521012199268,1.1007069648595207,530659.5657572463,503050.0175039852,Red-winged Blackbird,rewbla,-0.04775097610373156,0.9533711697225767
CA-MB-6,0.9378825424002668,0.9402095562430504,0.8313908965969052,1.0632118722700068,5674583.471169332,5314975.685090349,Red-winged Blackbird,rewbla,-0.06165249639031409,0.9402095562430504
CA-MB-8,1.1025416417226896,1.1075555578179863,0.8977300799157037,1.3488936988098392,1036312.441577959,1135587.5932756243,Red-winged Blackbird,rewbla,0.10215538675160235,1.1075555578179863
CA-NB-14,1.2390766975701342,1.2430510957916794,1.0552742354043585,1.4523354371608261,226657.43242510504,279790.09909194836,Red-winged Blackbird,rewbla,0.21756891851531188,1.2430510957916794
CA-NS-14,1.3986370322622865,1.404278706476393,1.1703922259135306,1.6716378793390065,143328.76150787683,199692.22094629123,Red-winged Blackbird,rewbla,0.33952379478965733,1.404278706476393
CA-NT-6,1.1229555827983844,1.1307640706980195,0.884916575211216,1.4168346920444925,1119665.731318292,1248413.0060078928,Red-winged Blackbird,rewbla,0.12289357298445983,1.1307640706980195
CA-NT-7,1.093363369412042,1.1128258634442407,0.71119419991239,1.6128750711465614,145142.85996417826,154798.56115345654,Red-winged Blackbird,rewbla,0.10690260312933302,1.1128258634442407
CA-ON-12,1.0954217529148873,1.09631708520509,0.9966469421725603,1.2026798299447,2021442.2217145772,2211198.4281818448,Red-winged Blackbird,rewbla,0.09195645800188726,1.09631708520509
CA-ON-13,0.9539425628364167,0.9550519035274975,0.8836262494748981,1.0289545538356424,9990049.067652814,9527810.396197125,Red-winged Blackbird,rewbla,-0.045989590734820576,0.9550519035274975
CA-ON-8,1.0440548677237051,1.0492194090876465,0.8089024045955793,1.320180974552856,162301.1983281088,167676.38922263487,Red-winged Blackbird,rewbla,0.04804646777928627,1.0492194090876465
CA-PE-14,1.2962567079964946,1.3026780313340087,1.0376394566926095,1.6106682642377186,116950.65108650642,150405.22558497946,Red-winged Blackbird,rewbla,0.26442216963046816,1.3026780313340087
CA-QC-12,0.9736640165321052,0.9749012681402348,0.8523267396895025,1.1114972679455413,845890.7061455084,820975.6509258586,Red-winged Blackbird,rewbla,-0.025419076557691784,0.9749012681402348
CA-QC-13,1.003553350442755,1.0053435647801012,0.8960558572272612,1.1231745446234622,2509288.2140201125,2514287.9256789954,Red-winged Blackbird,rewbla,0.0053293385943486244,1.0053435647801012
CA-QC-14,1.1166980442431005,1.1178640287818098,0.978592978138831,1.2698992321115068,934978.8969225475,1040511.6728868041,Red-winged Blackbird,rewbla,0.1114197472845407,1.1178640287818098
CA-QC-8,1.2178244390569288,1.2216904278481306,1.0089244394295493,1.465481110247176,224408.89859494253,271704.1335214783,Red-winged Blackbird,rewbla,0.200235496288834,1.2216904278481306
CA-SK-11,0.8455146173448458,0.8468150013436434,0.7662580102762551,0.9341711100396706,35057430.83394161,29612379.466982193,Red-winged Blackbird,rewbla,-0.1662730245457443,0.8468150013436434
CA-SK-6,1.2137346166615717,1.2158185085203894,1.0354888063127934,1.4159369944739717,5304712.552994386,6408724.618512259,Red-winged Blackbird,rewbla,0.19541751954313666,1.2158185085203894
CA-SK-8,1.2614285143914352,1.2675726529824574,0.9657438688011489,1.6147079755117975,538506.3401482201,671007.4058225431,Red-winged Blackbird,rewbla,0.23710377474774225,1.2675726529824574
CA-YT-4,1.1943567749896313,1.2058151464649622,0.8350158018501544,1.6534136373986048,27030.829812648844,31647.40496635688,Red-winged Blackbird,rewbla,0.18715580833526224,1.2058151464649622
US-AL-24,1.1069000445796742,1.1140319011819382,0.9038733430972813,1.3560097730309106,186876.05178186123,205981.05677272513,Red-winged Blackbird,rewbla,0.10798577770363453,1.1140319011819382
US-AL-27,1.1656301674764606,1.167643908943821,1.0324756096332843,1.3184423745998128,461206.87331724283,536481.1820906994,Red-winged Blackbird,rewbla,0.15498796544336782,1.167643908943821
US-AL-28,0.9374286396580217,0.9394038780902391,0.8136935135836174,1.07508808327178,229952.05240210454,214948.29660817946,Red-winged Blackbird,rewbla,-0.06250977713478821,0.9394038780902391
US-AL-29,0.9516092543772257,0.9586800633575113,0.7220304860594211,1.2326098980953666,13999.082584298612,13176.944989198786,Red-winged Blackbird,rewbla,-0.04219787461190936,0.9586800633575113
US-AR-24,0.9112577070791219,0.9161781464198967,0.7225359878100689,1.1439240867141804,264429.5229535324,239029.93481463613,Red-winged Blackbird,rewbla,-0.08754445022621844,0.9161781464198967
US-AR-25,0.9378801868954243,0.9419586736360037,0.7649258696912291,1.144289530534642,793406.1077676927,739666.83089238906,Red-winged Blackbird,rewbla,-0.059793876242859624,0.9419586736360037
US-AR-26,0.8500320555499321,0.8520984621953607,0.7353506348101032,0.9826600197007909,7687591.734396969,6516159.5489721345,Red-winged Blackbird,rewbla,-0.160053192873056,0.8520984621953607
US-AZ-33,0.9909507645704058,0.9971870292274629,0.7914394183083332,1.2425659208367645,1544090.5704853865,1520105.365709604,Red-winged Blackbird,rewbla,-0.002816934610005053,0.9971870292274629
US-AZ-34,0.9014953869273912,0.910475485381795,0.626456323210068,1.2495794029920395,236534.84225053847,208910.5528418394,Red-winged Blackbird,rewbla,-0.09378830452422834,0.910475485381795
US-CA-15,1.158957817799902,1.163518255741648,0.9738211641632045,1.3752803545700074,162156.86886374748,187246.00330860895,Red-winged Blackbird,rewbla,0.15144839400381038,1.163518255741648
US-CA-32,1.1258014035424218,1.128098644945456,1.0011347488057902,1.264502891791413,10222702.495378453,11493280.731755206,Red-winged Blackbird,rewbla,0.12053360044501464,1.128098644945456
US-CA-33,1.0384415364383797,1.0433237889616633,0.8534904811702768,1.265331789841072,938427.5305093729,969458.4798245508,Red-winged Blackbird,rewbla,0.04241156788204222,1.0433237889616633
US-CA-5,1.0620860705074275,1.0668280260619205,0.84472411310448825,1.3162084769217202,85251.93070510736,89804.0143438709,Red-winged Blackbird,rewbla,0.0646897841297984,1.0668280260619205
US-CA-9,1.0225228970597149,1.025417842582198,0.8794850919178031,1.1920298564711036,1172106.1565755913,1194510.3031063187,Red-winged Blackbird,rewbla,0.025100180822860033,1.025417842582198
US-CO-10,0.8501211882439481,0.8540613323285805,0.6909080523405904,1.037843230219081,111263.21023228478,93995.03912237992,Red-winged Blackbird,rewbla,-0.15775227005737036,0.8540613323285805
US-CO-16,0.8549631477750337,0.8558322759177568,0.772884524126633,0.9455437716937193,1605710.262943557,1370647.3113730391,Red-winged Blackbird,rewbla,-0.15568086138743192,0.8558322759177568
US-CO-18,1.1044169353287874,1.1060649642869793,0.9954558813221517,1.2250224500482,6985281.104087386,7705070.044407549,Red-winged Blackbird,rewbla,0.10080863942845783,1.1060649642869793
US-CT-30,1.1512377720772067,1.1543819862796003,0.9757169147681368,1.3509460705225251,543046.6787225886,622608.4777854593,Red-winged Blackbird,rewbla,0.1435651239548735,1.1543819862796003
US-DE-30,1.0729962309149634,1.0797305029164994,0.8731302812630996,1.3142291454325714,316947.4341703884,338446.8985106562,Red-winged Blackbird,rewbla,0.07671147566068089,1.0797305029164994
US-FL-27,1.6042982922278721,1.608735791772433,1.3564225723876675,1.8867734323917111,246736.47092228627,394281.34090799076,Red-winged Blackbird,rewbla,0.4754486480461109,1.608735791772433
US-FL-31,1.2396561987244101,1.2430301972097078,1.0618282940433472,1.4406560403753368,3341052.4209707114,4127488.3000062546,Red-winged Blackbird,rewbla,0.21755210604660383,1.2430301972097078
US-GA-27,1.03745665361112,1.0396057526601497,0.9320645750312081,1.158070583181545,1585163.0024671832,1643340.2617245642,Red-winged Blackbird,rewbla,0.0388415573021599,1.0396057526601497
US-GA-28,0.810061117891514,0.8141369576940404,0.6625057602168573,0.9834656226210544,127171.25508019359,102511.79471664576,Red-winged Blackbird,rewbla,-0.20562667443711272,0.8141369576940404
US-GA-29,0.954986696274423,0.9594452028200755,0.7976115748697998,1.1455446025110008,240350.9188329373,228690.73832235532,Red-winged Blackbird,rewbla,-0.04140007530584821,0.9594452028200755
US-IA-11,1.054157932175244,1.0576998888505502,0.8948934403828912,1.238282454747172,4321221.505219397,4538868.622835806,Red-winged Blackbird,rewbla,0.056096634265876355,1.0576998888505502
US-IA-22,0.8606735871897854,0.8615590998940028,0.7785361926628065,0.9523430403115404,16968959.797027044,14584203.66162709,Red-winged Blackbird,rewbla,-0.1490116242132995,0.8615590998940028
US-IA-23,0.9187015220355368,0.9243306299186508,0.7253789782477447,1.1493214555734257,954944.9978480099,870871.9349814687,Red-winged Blackbird,rewbla,-0.07868544675711846,0.9243306299186508
US-ID-10,0.9099570427594437,0.9107797282667346,0.788856778734656,1.0442808610988679,529661.0820054975,480061.27437384654,Red-winged Blackbird,rewbla,-0.09345420210355754,0.9107797282667346
US-ID-9,1.0047801757845436,1.0060787306094947,0.8889411832228279,1.1318780436871438,2556502.560099841,2562187.5654400443,Red-winged Blackbird,rewbla,0.0060603296585470855,1.0060787306094947
US-IL-22,0.9362738277437243,0.9370459917077721,0.8778493978480276,0.9988311368741816,21548975.874378473,20171392.4787251,Red-winged Blackbird,rewbla,-0.06502291394853814,0.9370459917077721
US-IL-23,0.9075711744257302,0.9114582549423743,0.7241434113857622,1.1282415061407225,455357.18988051824,409851.43810413824,Red-winged Blackbird,rewbla,-0.09270948411035194,0.9114582549423743
US-IL-24,1.0053566002387064,1.006604084404847,0.8822770828211279,1.139688270840118,1429736.5998332321,1433218.873390353,Red-winged Blackbird,rewbla,0.006582372976415509,1.006604084404847
US-IN-22,1.0608661039427023,1.0622727663872453,0.9504265183495998,1.1826133884530412,6105283.7797953775,6465466.939969667,Red-winged Blackbird,rewbla,0.06041073201399037,1.0622727663872453
US-IN-23,0.9810437876641885,0.9835162473383386,0.8239883255739079,1.1599634676522528,2130212.772481733,2079734.5187901356,Red-winged Blackbird,rewbla,-0.01662112137250699,0.9835162473383386
US-IN-24,0.9302596531425524,0.9320347123906773,0.822987536593463,1.0488794568702682,2766132.733777848,2568850.3096540393,Red-winged Blackbird,rewbla,-0.07038521993575095,0.9320347123906773
US-KS-18,1.0066149352149485,1.0105967195515715,0.866921149247218,1.1695185026105868,3816607.323357452,3835011.6813773126,Red-winged Blackbird,rewbla,0.010540967830002483,1.0105967195515715
